Date,Ticker,Timeframe,Action,Result,Reasoning,Confidence,Entry_Price,Entry_Signal_Volume,Exit_Price,Exit_Signal_Price,ADX,ROC_10,Market_Regime_Score,VWAP_Distance_Percent,Volume_Change_Percent,Market_Regime,Sub_Regime,profit_rate
2023-05-30,4543.T,1d,BUY,WIN,"Bullish market regime, positive ROC, price above VWAP, and trending market.",75,2216.949281250032,0,2327.290679472097,2068.323486328125,29.672713780294142,2.4148850384452247,59.067395724811355,1.8914056613267678,55.74136858172118,Trend Start/Growth,Bullish,7.185809952086414
2023-02-06,8058.T,1d,BUY,WIN,"Strong upward breakout with high volume, supported by ADX, ROC(10) and bullish market regime.",90,1480.6233242127657,0,1572.9581716777977,1403.2589111328125,25.598267438705086,6.356120222462036,65.72929324502422,5.7379833631037265,68.07564398976524,Trend Start/Growth,Bullish,5.513195923159972
2019-11-28,2768.T,1d,BUY,WIN,"Bullish market regime, positive ROC(10), and possible pullback offer an opportunity for a buy.",70,1334.2147025029515,0,1381.7973029280508,1320.8917236328125,15.948952608583864,1.7595286958570933,23.842442445221437,0.49088062932299215,43.902460008822615,Range/Weak,Bullish,1.0086351993710085
2019-09-19,6503.T,1d,BUY,LOSS,"Strong uptrend indicated by ADX, ROC(10), recent price action and volume.",80,1219.1189727139279,0,1407.6304675235478,1257.06103515625,45.4754008932348,14.84102395851119,87.212595172962,8.396524937731318,90.7020513890169,Overheated Trend,Unknown,-3.0183150524275075
2020-10-27,6963.T,1d,BUY,LOSS,"Strong upward trend confirmed by high ADX and positive ROC(10), in a bullish market.",75,1855.9388308390076,0,2728.3255090591756,1952.9776611328125,42.63165269038999,1.7564293926285668,58.96059271210497,2.936719928764541,59.291963084022306,Overheated Trend,Bullish,-4.968762942097258
2020-02-13,8035.T,1d,BUY,LOSS,"Bullish market regime, positive ROC(10), and upward price trend with price above VWAP.",75,6904.549864413059,0,7400.469077191964,7374.64892578125,15.442570138233473,3.7328430697509463,50.92158336721391,4.165838972154235,56.21668273896075,Range/Weak,Bullish,-6.374528009391167
2024-08-30,4568.T,1d,BUY,LOSS,"Bullish market regime and recent closing prices are above the VWAP, suggesting an upward trend.",60,5574.270071437781,0,6007.182754959803,5951.64208984375,20.46781454621273,2.4316605467156194,80.31106084239292,7.648225260226495,72.82306059479973,Trend Start/Growth,Bullish,-6.340636965551748
2024-12-16,4478.T,1d,BUY,LOSS,"Strong uptrend confirmed by ADX and ROC, price above VWAP in a bullish market.",75,3082.6785714285716,0,4235.0,3230.0,44.99860877346399,5.901639344262288,77.68047467914859,10.235680263822246,84.9673202614379,Overheated Trend,Bullish,-4.5610349402919015
2022-11-25,4661.T,1d,BUY,LOSS,"Price bouncing off VWAP in a bullish market, with positive ROC(10). Although ADX indicates a weak trend, the bounce suggests potential for a short-term upward move.",70,3820.9129971697876,0,4429.878043046586,3961.438232421875,12.7714699170128,2.0408290322791567,62.62761328509128,1.4183181294333989,57.544768643067044,Range/Weak,Bullish,-3.5473286974911526
2020-02-20,6702.T,1d,BUY,LOSS,"Uptrend confirmation, strong trend based on ADX, bullish market regime and price above VWAP.",70,1087.5002420621952,0,1176.381568820084,1171.7421875,37.25002925946166,-0.5903325153890138,69.03072311788395,5.249544548099556,81.92076724982397,Trend Start/Growth,Bullish,-7.189460816251852
2020-07-08,6367.T,1d,BUY,WIN,Strong uptrend confirmed by ADX and ROC in a bullish market regime.,80,17679.86995330446,0,19154.60325595535,17201.6796875,31.663563628720233,8.50812508681964,86.24836783790444,7.831346178215905,87.37470988856879,Trend Start/Growth,Bullish,2.7799044889316717
2021-01-13,6501.T,1d,BUY,WIN,"Positive ROC, bullish market regime, and recent price increase with higher volume indicate upward momentum.",75,879.7196370251895,0,1014.4976234514322,796.1461181640625,15.485930390020433,7.367895643874034,71.48736159880048,3.7808817574968936,61.430765229667976,Range/Weak,Bullish,10.49725885166031
2021-02-19,7267.T,1d,BUY,WIN,Bullish market regime with positive ROC(10) and strong trend indicated by ADX. Recent price uptrend forming.,70,895.4186528445368,0,954.0478709144446,817.9794921875,35.57195485527132,2.4398629658571203,71.98137243303859,1.05655357351009,64.94134760508861,Trend Start/Growth,Bullish,9.467127403150833
2025-08-28,8306.T,1d,BUY,WIN,"Strong uptrend, positive ROC(10), high ADX, and bullish market regime.",75,2268.24591204367,0,2471.5,2234.356201171875,48.35515623797793,1.250272156648946,60.992566305893725,2.6645363715379626,65.38070110922013,Overheated Trend,Bullish,1.5167550659120819
2020-04-09,7532.T,1d,BUY,WIN,"Trending market with positive momentum and a recovery regime, indicating a potential buying opportunity.",75,431.07503864471556,0,471.7930055647877,382.90606689453125,26.915004027799508,4.493218053554848,60.7888146207484,5.655959301443147,73.02904715259594,Trend Start/Growth,Recovery,21.706261846395005
2023-04-27,6503.T,1d,BUY,WIN,"Strong uptrend confirmed by ADX, ROC, Market Regime and chart.",75,1634.641605320751,0,2007.4544107182035,1584.983154296875,39.93208742271134,6.572625139821264,92.73166080594855,3.9688864111231537,86.5951595423782,Trend Start/Growth,Bullish,3.1330585999764384
2023-03-27,9432.T,1d,BUY,WIN,"Upward trend confirmed by price above VWAP, positive ROC, bullish market regime, and ADX above 20.",85,151.28473647995608,0,160.09758518538692,145.35061645507812,24.407703652389824,0.2006917496115035,58.65456294001145,0.31989151741346117,51.927968750673664,Trend Start/Growth,Bullish,4.082624600847116
2022-08-12,7267.T,1d,BUY,WIN,"Positive ROC(10), bullish market regime, price trending upward, price above VWAP",70,1037.7890760852704,0,1088.6275802592525,1031.224365234375,18.603361730955395,3.49140891534252,51.77352277291071,3.3289769916940797,59.02634127676874,Range/Weak,Bullish,0.6365938463259024
2025-07-18,3436.T,1d,BUY,LOSS,"Strong trend (ADX > 40), positive momentum (ROC > 0), and bullish market regime.",75,1163.142857142857,0,1768.0,1197.0,46.609181781362466,7.0183281180151935,52.78170778715156,4.048518279414697,55.55555555555556,Overheated Trend,Bullish,-2.828499820981027
2020-10-12,6301.T,1d,BUY,LOSS,"Positive ROC(10), bullish market regime, and price above VWAP suggest upward momentum, warranting a buy action.",65,2010.795055984192,0,2529.4231605592963,2027.2520751953125,12.244013297965356,5.371312035581166,70.34667658151152,3.2976569369899,59.76980913572475,Range/Weak,Bullish,-0.8117894864917067
2021-03-22,6301.T,1d,BUY,LOSS,"ADX, ROC, and market regime all suggest a bullish trend.",70,2763.8847226903595,0,2935.5685282199183,2798.4580078125,29.372855206705747,2.757564155099468,58.65092929381565,1.3410183000707816,66.04130589227833,Trend Start/Growth,Bullish,-1.2354405542488665
2025-06-20,6702.T,1d,BUY,LOSS,"Bullish market regime, strong uptrend as indicated by ADX, positive ROC(10), and current price around VWAP.",75,3378.8705329748095,0,3798.077541258474,3395.763916015625,30.29094460088634,0.9771935655343178,48.420018334798236,-0.1638252565021401,43.85542780783414,Trend Start/Growth,Bullish,-0.49748402594009267
2020-06-17,9104.T,1d,BUY,LOSS,"Recent upward price trend, price above VWAP, bullish market regime.",70,398.96391602171667,0,523.2753567920722,435.33538818359375,21.808448510259044,-0.7462675143884101,41.391580655289836,1.380408310424613,49.08894464656142,Trend Start/Growth,Bullish,-8.354816343701
2023-04-24,8031.T,1d,BUY,WIN,Strong bullish trend confirmed by ADX and ROC. Price is above VWAP.,85,2063.13594771027,0,2752.7498032751164,1948.9359130859375,41.29997518347113,6.172526133018219,63.321438412948474,2.9138690514364733,57.841721829506255,Overheated Trend,Bullish,5.85960953654493
2021-03-23,6758.T,1d,BUY,WIN,"Positive ROC and bullish market regime suggest a potential upward trend, despite a weak ADX.",70,2262.7845332976062,0,2414.690518393907,2236.77734375,23.64202218818387,6.660470115221395,57.67627388008087,2.147202698740849,55.15457229894184,Trend Start/Growth,Bullish,1.162708019207879
2025-07-03,6723.T,1d,BUY,LOSS,"Trending market with potential breakout, bullish regime.",65,1802.9285714285713,0,2014.0,1902.0,30.558772523913085,-1.7054263565891459,47.46547983470452,1.8210447965064844,49.35437589670014,Trend Start/Growth,Bullish,-5.2088027640078165
2025-02-05,7735.T,1d,BUY,WIN,"Strong trend (ADX > 25), bullish market regime, recent pullback (negative ROC), and a breakout above the VWAP, indicating potential continuation of the uptrend.",70,10273.864365466525,0,11445.219248518688,9980.50390625,48.57629058835902,-10.709618392425824,50.826833548873566,-3.9868715373050154,45.66928864271852,Overheated Trend,Bullish,2.9393351475251297
2022-07-21,6503.T,1d,BUY,LOSS,"Positive ROC(10), Bullish market regime, price above VWAP and upward price momentum",70,1324.2897828282782,0,1388.0156763483392,1372.237548828125,21.83495548145939,3.1391681518640135,64.25351359859582,1.5919785872648469,58.30816766375698,Trend Start/Growth,Bullish,-3.494130155583746
2024-10-30,8031.T,1d,BUY,LOSS,Strong uptrend confirmed by ADX in a bullish market regime with recent pullback shown by negative ROC(10) provides a buying opportunity.,70,3095.4646625208,0,3251.0739904626626,3095.98388671875,34.90886136849901,-0.24984832351169217,48.83831092506891,-1.502751985091285,43.58975600935147,Trend Start/Growth,Bullish,-0.016770894712249934
2022-08-02,7267.T,1d,BUY,WIN,"Price bounced off VWAP and is trending upwards, but ADX is low.",55,1039.0832196650865,0,1088.6275802592525,999.9138793945312,17.920283492382488,0.46607542914556266,52.51144286689325,2.2711817609247444,67.44185345832435,Range/Weak,Bullish,3.9172713848389744
2020-08-26,6702.T,1d,BUY,LOSS,"Bullish market regime, positive ROC, price above VWAP, increasing volume, ADX indicates a trending market.",75,1279.6806938384468,0,1384.98616848499,1304.9837646484375,24.7011174073005,1.199128643094105,36.597438211876906,-1.0330095699524873,44.13792267081332,Trend Start/Growth,Bullish,-1.938956751451029
2020-07-07,7974.T,1d,BUY,LOSS,"Strong uptrend confirmed by ADX, ROC, and market regime. VWAP supports price.",85,4233.07480400713,0,5360.576947418233,4450.24169921875,42.68413539011684,4.796752875297883,55.153947719715724,5.999614395207692,65.4605477407601,Overheated Trend,Bullish,-4.879889900131578
2022-09-12,3687.T,1d,BUY,LOSS,Price above VWAP and uptrend confirmed by chart. Recent volume spikes suggest buying interest.,65,992.9658126483928,0,1423.8366973814545,1122.4443359375,14.14295479295517,-4.723130140977705,62.92314513961088,-3.0440057714102133,54.5299205160335,Range/Weak,Bullish,-11.535407070406103
2020-12-04,6702.T,1d,BUY,WIN,"Strong trend, positive momentum, and bullish market regime. Price action recovering and closing line is above VWAP.",65,1555.7921600846867,0,1628.007518262419,1315.618896484375,37.92261235720686,3.106507403926506,57.765650733461754,1.8339465557258756,65.63151400115257,Trend Start/Growth,Bullish,18.255534656890973
2024-02-02,9983.T,1d,BUY,WIN,"Strong uptrend indicated by ADX, bullish market regime, and price above VWAP. ROC(10) suggests a potential minor pullback providing entry.",75,42109.916641925665,0,47296.818057997654,38065.734375,45.40390591630602,-0.0514777308813108,49.606473436946885,1.077257614165119,50.0,Overheated Trend,Bullish,10.624206608192267
2020-05-08,5713.T,1d,BUY,WIN,Strong trend and positive ROC(10) in a Recovery market.,75,2495.7430835870387,0,2850.450666087683,2250.355712890625,46.564927446591774,10.884206274096453,57.40601447003935,8.301025322701479,59.63050720907122,Overheated Trend,Recovery,10.90438144026612
2024-11-08,8001.T,1d,BUY,LOSS,"Bullish market regime, positive ROC, strong trend strength (ADX), and price above VWAP.",60,7526.977976341165,0,7913.050150904294,7584.55810546875,33.226960061293696,3.0050231375733816,55.07758925136397,1.2726606977019586,58.220330960435625,Trend Start/Growth,Bullish,-0.7591757928002074
2024-11-08,9432.T,1d,BUY,WIN,"Bullish market regime, positive ROC, price broke above VWAP. ADX indicates a trending market.",75,147.43653957837853,0,154.12472654897957,146.29769897460938,22.687393376371897,3.7697096098096683,64.65712899859379,2.406770159597999,71.15377023592254,Trend Start/Growth,Bullish,0.7784405440080125
2023-11-06,6146.T,1d,BUY,WIN,"Bullish market regime, positive ROC(10), and potential bounce from VWAP after dip.",60,38832.735572567275,0,42151.091066316796,28524.361328125,20.595103010865863,3.8035696922726236,50.61670273034841,3.4597159292462343,50.63483435320154,Trend Start/Growth,Bullish,36.138843306118915
2025-02-10,7974.T,1d,BUY,WIN,"Strong uptrend confirmed by ADX, ROC, bullish market regime, and price action above VWAP.",85,10848.174650799227,0,12499.486830628033,10815.67578125,45.01262502575735,11.661387866539696,84.60339946402188,11.677165697220355,80.54927814371793,Overheated Trend,Bullish,0.30047932469986255
2021-12-27,7974.T,1d,BUY,LOSS,"Strong uptrend confirmed by ADX, ROC, and the current market regime. Price breaking above VWAP with increasing volume suggests continued upward momentum.",80,4792.155161054814,0,6070.1916275400245,5013.24658203125,44.45954309613122,3.3196414137998786,70.07676037159301,4.409660570502191,69.87568341723139,Overheated Trend,Recovery,-4.410144551215251
2025-06-09,6315.T,1d,BUY,WIN,"Uptrend, Consolidation around VWAP, Strong ADX, Positive ROC, Bullish Market",75,2017.357142857143,0,2162.0,1585.0,41.48568991442194,3.8663171690694664,70.4147158402105,2.11698099668065,61.26373626373626,Overheated Trend,Bullish,27.27805317710681
2025-02-19,8306.T,1d,BUY,LOSS,"Upward trend in price, VWAP lagging behind, ADX indicating momentum, ROC(10) positive, and Bullish market regime.",75,1858.739631142143,0,2167.259593706568,1946.6141357421875,23.812358933566482,3.6054577652492537,49.51924984983919,3.3466769418164315,58.07691878520075,Trend Start/Growth,Bullish,-4.514223080299398
2025-06-09,6890.T,1d,BUY,WIN,"Positive ROC, ADX indicates a trend, Bullish market regime, price above VWAP on the chart.",60,3619.246845003809,0,3843.4666485126204,2621.21484375,32.434749624111134,4.174794435056373,72.58932287362207,2.29123943092867,68.71165800170773,Trend Start/Growth,Bullish,38.075169749381935
2024-10-21,4478.T,1d,BUY,LOSS,"Strong upward price movement with positive ADX, ROC, and bullish market regime.",75,2655.1785714285716,0,3375.0,2976.0,38.21476932487627,6.058446186742694,70.26927196892981,2.958873142522255,68.70604781997187,Trend Start/Growth,Bullish,-10.780289938556063
2020-11-13,6506.T,1d,BUY,WIN,"Bullish market regime, strong trend (ADX > 25), positive ROC(10), and price above VWAP.",75,4671.800549742329,0,5696.384664486948,4190.173828125,30.80870637256448,8.37375391619124,63.93709077148348,4.62043038676139,65.85360359645811,Trend Start/Growth,Bullish,11.494194307276395
2021-11-09,8031.T,1d,BUY,WIN,Bullish market regime with recent pullback and volume surge suggesting a potential buying opportunity.,70,1144.8410427764225,0,1298.8065185546875,1089.42041015625,28.91757695773143,-4.124897486146528,32.73118189024309,-3.7272602787976767,36.9588144590793,Trend Start/Growth,Bullish,5.087166726775732
2021-04-23,9107.T,1d,BUY,WIN,Price trending above VWAP in bullish market conditions.,60,248.51172862879238,0,318.3419324287966,224.7819366455078,22.225181008679606,0.6389836816740546,69.40541813618381,6.57792889525926,61.697748181457946,Trend Start/Growth,Bullish,10.556805558939383
2019-10-30,4543.T,1d,BUY,WIN,"Trending market (ADX > 25), positive ROC, bullish market regime, and price breakout above VWAP.",75,1847.0190804083509,0,1916.2167163960905,1673.6697998046875,30.392523844498037,3.093092876324266,77.00971669455227,3.241958647023412,69.34985261092075,Trend Start/Growth,Bullish,10.357436133692126
2024-12-24,5253.T,1d,BUY,LOSS,"Bullish market regime, price above VWAP, and positive ROC(10) suggest upward momentum. Volume also increased.",65,2586.035714285714,0,3420.0,2749.0,8.41859683519174,1.2523020257826811,69.59744084621882,6.660345534855658,68.41563786008231,Range/Weak,Bullish,-5.928129709504757
2020-07-06,7735.T,1d,BUY,LOSS,"Bullish market regime, positive ROC(10), and the price is above VWAP.",60,2280.4731737955335,0,2562.8205714106984,2394.33056640625,12.7485968353972,3.8461558824597564,57.75724463188386,5.250400331210156,57.66426203311505,Range/Weak,Bullish,-4.755291278831635
2023-05-22,3436.T,1d,BUY,WIN,"Positive ROC(10), recent bounce with increased volume and Bullish Market Regime suggest upward momentum.",65,1990.84832764026,0,2113.461889004588,1855.3587646484375,19.137657035370154,1.9926519332678971,62.73199263049078,2.719150274954091,65.5677482257868,Range/Weak,Bullish,7.302607213947423
2019-10-23,4543.T,1d,BUY,WIN,"Strong uptrend confirmed by ADX, positive ROC, and bullish market regime.",75,1841.0129050627784,0,1916.2167163960905,1640.9827880859375,28.079487471960732,4.494726576558583,54.005899997075204,1.7129079352114471,57.41934840337104,Trend Start/Growth,Bullish,12.18965356791819
2020-11-26,7267.T,1d,BUY,LOSS,"Strong upward trend confirmed by ADX, ROC(10), bullish market regime, VWAP and visually apparent in the chart.",90,790.9636494932829,0,871.4869720029313,814.7793579101562,49.144901659404084,0.050102453333900066,65.40584260240061,5.165496251603609,73.80957361804577,Overheated Trend,Bullish,-2.9229641357089275
2021-06-24,2413.T,1d,BUY,LOSS,"ROC(10) positive, bullish market regime, price cross over VWAP",70,7308.630138165891,0,8670.394596778584,7609.00927734375,13.552741223725814,7.578445639035558,71.85996287255253,5.58515742118715,65.74500292594223,Range/Weak,Bullish,-3.9476773943784544
2024-09-30,9166.T,1d,BUY,LOSS,"ADX > 25, ROC(10) > 0, Bullish Market Regime indicates a possible uptrend",75,1229.9642857142858,0,1570.0,1266.5,26.574869611335426,2.925639983746442,45.10685818787817,0.9878481140135003,48.25174825174825,Trend Start/Growth,Bullish,-2.8847780723027414
2021-05-14,7203.T,1d,BUY,WIN,"Bullish market regime with positive ROC(10) and the price trading above VWAP suggest upward momentum. However, ADX indicates a weak trend.",70,1738.7628529956921,0,1820.2275061904943,1493.8905029296875,24.298153473833196,2.5771286620571265,62.08248398466938,1.197245074320002,51.666712850923375,Trend Start/Growth,Bullish,16.391586236459926
2023-12-27,5253.T,1d,BUY,LOSS,"Strong trend (ADX), recent pullback (ROC negative) in a bullish market regime.",65,2608.8571428571427,0,3015.0,2711.0,43.771927275669846,-2.7967013266403717,29.30610994359536,-5.901572658026854,26.54639175257732,Overheated Trend,Bullish,-3.7677188175159477
2023-04-03,8058.T,1d,BUY,WIN,"Positive price momentum, bullish market conditions, and ADX strength suggest a buying opportunity.",75,1778.9799552693476,0,2307.4386906794066,1486.6033935546875,24.046580405988347,5.8708126679624995,63.125965125157364,1.9519933565277612,50.61399661400539,Trend Start/Growth,Bullish,19.667421921831128
2025-07-03,8031.T,1d,BUY,WIN,"Positive ROC, bullish regime, and price is near VWAP suggest a buy. ADX suggests a weak trend, thus using tight SL and TP.",60,3020.859365997132,0,3784.6540880503144,2971.544921875,11.046134157513222,2.3248001351838132,47.95737505148729,2.7530686815465546,62.571782200744444,Range/Weak,Bullish,1.6595557334201556
2020-07-06,7013.T,1d,BUY,LOSS,Bullish Market Regime and the price is moving above the VWAP.,70,197.02584868334057,0,219.2015684298543,206.36839294433594,27.23739967791935,-0.6242032225994953,27.787867280394664,-1.5707995397747385,39.18369023633408,Trend Start/Growth,Bullish,-4.527119743339449
2024-04-15,7532.T,1d,BUY,LOSS,"Strong uptrend, positive ROC, bullish market regime, and price is above VWAP.",80,725.2884343243734,0,811.4630568451221,775.7618408203125,36.22878097650159,1.917594022583713,42.770516593116824,0.33603156999687095,46.437641752815765,Trend Start/Growth,Bullish,-6.506301784909542
2020-08-19,6723.T,1d,BUY,WIN,"Bullish market regime, positive ROC(10), and ADX indicates a strong uptrend.",75,838.7295238478486,0,940.3135374691611,656.4636840820312,26.788977564596586,9.78792064525138,66.71044033123655,9.884607282118312,80.46507431584891,Trend Start/Growth,Bullish,27.764801646368227
2020-11-27,6501.T,1d,BUY,LOSS,"Strong uptrend confirmed by ADX, ROC, and market regime.",75,734.0424783891201,0,947.5389404296875,751.8135375976562,39.1319354545814,1.6919665519915306,62.00247831642403,6.2561657489309805,77.26809893107797,Trend Start/Growth,Bullish,-2.3637588736858555
2023-01-25,8316.T,1d,BUY,WIN,"Strong trend, positive ROC, bullish market regime, and price above VWAP.",75,1746.1870841452387,0,1868.7765665353936,1689.390869140625,37.365802989337006,5.893350448288159,57.568499740762746,3.677126337204846,62.757398802512725,Trend Start/Growth,Bullish,3.361934531675629
2024-12-10,6301.T,1d,BUY,LOSS,Slight uptrend in a bullish market regime. Price above VWAP.,60,3927.8309845401964,0,4652.496698269286,4044.314697265625,22.123679070886688,0.813002934958118,57.282547418419966,2.4278640095381125,62.260848858470325,Trend Start/Growth,Bullish,-2.8801841954629213
2025-08-20,6501.T,1d,BUY,LOSS,"Price above VWAP, positive ROC, bullish market regime, and forming trend (ADX > 20).",75,3861.2857742538004,0,5555.0,4120.79736328125,22.72492495560631,0.46049690097549334,59.39073555867493,-4.370382600355972,31.069613117772434,Trend Start/Growth,Bullish,-6.297606170588535
2019-10-24,6963.T,1d,BUY,LOSS,"Moderate trend strength (ADX), positive momentum (ROC), and bullish market regime suggest a buying opportunity.",70,1862.4932707967344,0,2072.7021997939423,1872.472900390625,24.44376897432779,1.3095218202891612,58.366189572324174,-0.060298086904428706,54.16667217049359,Trend Start/Growth,Bullish,-0.5329652350006643
2023-05-02,8411.T,1d,BUY,WIN,"Bullish market regime, strong trend (ADX > 25), bounce off VWAP and recent pullback (ROC < 0).",70,2002.4889743241786,0,2233.514136595258,1821.861083984375,40.52084194144892,-0.4488865815816312,53.90869364031054,1.3149008635294706,57.79942421858236,Overheated Trend,Bullish,9.914471082766303
2020-07-21,4543.T,1d,BUY,LOSS,"Bullish market regime, positive ROC, trending market (ADX > 25), and price crossing above VWAP.",75,1896.3672624258436,0,2131.3496836521977,1985.3602294921875,31.218566143761898,3.495299205996494,42.98764259919564,2.7525449929441272,62.314061368976745,Trend Start/Growth,Bullish,-4.482459442088572
2020-09-08,6981.T,1d,BUY,WIN,"Strong upward trend confirmed by ADX, ROC, and market regime, coupled with a recent dip providing an entry point.",75,2173.5331593846086,0,2823.657029646088,1993.0980224609375,27.100793446639234,3.3281264644516417,46.926471703931064,1.347364133137294,50.656765225510846,Trend Start/Growth,Bullish,9.052998642830543
2023-06-09,8316.T,1d,BUY,WIN,Positive ROC(10) and bullish market regime suggest potential upward movement.,65,1804.8315872392,0,2141.8721634167114,1760.388427734375,9.37636465315667,4.481137560496795,71.15487013995045,1.209770406010948,58.47584208777525,Range/Weak,Bullish,2.5246223392881215
2025-01-29,8316.T,1d,BUY,LOSS,"Price above VWAP with positive ROC(10) in a bullish market, suggesting further upside. However, ADX is low indicating a weak trend.",65,3562.64549708496,0,4001.956215043367,3768.991943359375,12.235095737203835,2.5782656583144714,45.02704937315458,2.3602844249010113,51.03092671660918,Range/Weak,Bullish,-5.4748444511264855
2024-07-01,9166.T,1d,BUY,WIN,"Strong uptrend confirmed by ADX, ROC, Market Regime, and recent price action on the chart.",75,977.1428571428571,0,1381.5,902.5,34.97417615668776,6.678486997635935,76.76104001503658,5.367891042460993,61.41935483870967,Trend Start/Growth,Bullish,8.27067669172932
2021-10-27,2222.T,1d,BUY,LOSS,Positive ROC(10) and bullish market regime suggest potential upward movement despite a weak trend based on ADX.,65,1408.6120505529127,0,1500.3211788054434,1411.8408203125,17.034408169627973,3.526106824749453,49.13427797587468,1.0759716284674394,59.235694536517535,Range/Weak,Bullish,-0.22869219483770353
2020-05-13,6506.T,1d,BUY,WIN,"ADX indicates a strengthening trend, ROC(10) is positive, and the Market Regime is in 'Recovery', suggesting a high probability of continued upward movement.",75,3568.6803552258534,0,3896.264193543002,3302.23583984375,30.031687482037018,9.627329142205232,60.10218628943685,7.093562957401269,62.12121691422835,Trend Start/Growth,Recovery,8.068609521078622
2024-10-31,7974.T,1d,BUY,LOSS,"Bullish market regime, positive ROC(10), and recent upward price trend suggest a potential buying opportunity. Price crossing over VWAP is a good sign too. ADX is below 20 which creates some uncertainty.",65,7730.074879590647,0,10355.750165804855,8056.12060546875,19.53452895571027,1.8889139064619087,54.29641207847116,1.6926713538555527,66.52421542228694,Range/Weak,Bullish,-4.047180297384988
2024-12-25,8306.T,1d,BUY,WIN,Bullish market regime with recent consolidation/pullback suggests a potential buying opportunity for uptrend continuation.,65,1804.8053903910222,0,2167.259593706568,1741.9366455078125,17.465941905982884,-2.280127727966552,55.23088952663898,-0.9954491625174213,46.07646018238162,Range/Weak,Bullish,3.6091292438986557
2023-07-13,8058.T,1d,BUY,WIN,Pullback in a Bullish trending market (ADX > 25).,65,2155.809328231052,0,2393.1745583179145,2111.82470703125,33.67611223009903,-1.9261292368170757,35.98592833370141,-2.539820638203081,41.98194894796945,Trend Start/Growth,Bullish,2.0827780380330156
2025-07-10,6902.T,1d,BUY,WIN,"Bullish market regime and positive ROC(10) suggests potential for upward movement, though ADX indicates weak trend. The stock is trading near VWAP.",65,2049.801556716056,0,2282.5,1923.1036376953125,15.755921308959708,1.6145841933406624,41.0568906164484,0.9336402917762068,54.664187380779865,Range/Weak,Bullish,6.588200268425519
2024-03-19,5401.T,1d,BUY,LOSS,Price pullback to VWAP in bullish market. ADX indicates trending market.,70,611.0376619994536,0,645.832806990542,620.2921142578125,31.269970791338544,-2.516560077419927,40.252106974914035,-0.08124131044201767,40.77319643394661,Trend Start/Growth,Bullish,-1.4919506544802679
2025-08-07,5401.T,1d,BUY,WIN,Strong trend with bullish market regime and recent price increase suggests potential upward breakout.,70,598.0057538032341,0,654.7000122070312,531.5635375976562,34.547076395088766,-1.7725661826390238,67.50427144625068,1.8699974461056252,63.08856133790513,Trend Start/Growth,Bullish,12.499393112224416
2019-10-31,2222.T,1d,BUY,LOSS,Strong bullish trend confirmed by ADX and overall upward price movement.,70,1358.6249416548103,0,1693.2246339837077,1417.6717529296875,28.967687608050444,-0.9296107388321317,61.54982684456987,1.6913653514596683,53.977271690418476,Trend Start/Growth,Bullish,-4.165055214851682
2022-04-04,9104.T,1d,BUY,LOSS,Strong trend indicated by ADX and 'Recovery' regime outweigh negative ROC. Chart shows recent decline after an uptrend. VWAP and Close convergence is neutral signal.,60,2130.5144151506584,0,2731.501219333472,2443.399169921875,45.045246264647524,-9.762000250296365,37.28957085651745,-4.171182576920548,32.34169596282034,Overheated Trend,Recovery,-12.805306583664787
2021-01-12,7267.T,1d,BUY,LOSS,"Strong trend (ADX > 25), Bullish market regime, Bounce off VWAP, and Price currently trending upward.",70,760.5310550436955,0,953.5321336798467,792.4605102539062,36.768885128054215,-1.0885108715103287,28.547926474417068,-1.8468277822204788,33.59323845876055,Trend Start/Growth,Bullish,-4.029154108888091
2022-07-21,7267.T,1d,BUY,LOSS,Bullish market regime and strong ROC(10) suggests potential upward momentum.,60,968.9238071441283,0,1088.6275802592525,1021.3673095703125,9.099445375211463,11.452066655122351,61.886881343215755,6.051042398531987,66.42848958052943,Range/Weak,Bullish,-5.134636867146949
2025-06-06,6702.T,1d,BUY,LOSS,"Uptrend confirmed by ROC, ADX, VWAP, and market regime.",75,3325.700570626458,0,3647.707765098803,3362.90185546875,22.752541146596894,1.7168726390028866,42.04434906717203,1.3449711353166351,54.11393080237391,Trend Start/Growth,Recovery,-1.1062257074732997
2019-12-30,6027.T,1d,BUY,LOSS,上昇トレンドに乗る初動の可能性を示唆する指標とチャート形状から、買いと判断。,75,5328.214285714285,0,5830.0,5750.0,28.320022684393145,0.3490401396160525,67.39401240015344,0.15509167424035292,52.713178294573645,Trend Start/Growth,Bullish,-7.335403726708082
2020-12-18,6501.T,1d,BUY,LOSS,Positive ROC(10) in a bullish market suggests upward momentum. Price is trending above VWAP as well.,60,748.0228116070754,0,1007.1395958873052,773.3358764648438,21.633673670996227,2.5615921930269847,75.35816781935522,2.6339838708276564,73.89559891905145,Trend Start/Growth,Bullish,-3.273230381277821
2019-12-27,7751.T,1d,BUY,WIN,"Bullish market regime, strong trend confirmed by ADX, positive ROC(10).",75,2485.4820093112107,0,2530.3072258525594,2451.923828125,35.56244059156449,0.06837236895411714,53.18068234387885,0.31386782868250823,55.81435145090101,Trend Start/Growth,Bullish,1.3686469702394002
